 * Serving Flask app 'app'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5178
Press CTRL+C to quit
127.0.0.1 - - [27/Aug/2026 10:27:09] "GET /zam/textures/3540977.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:09] "GET /zam/textures/4531040.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:09] "GET /zam/textures/5210130.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:10] "GET /zam/textures/144758.webp HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:27:10] "GET /zam/m2/144760.m2 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:27:10] "GET /zam/skin/491488.skin HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:27:10] "GET /zam/textures/249237.webp HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:27:10] "GET /zam/textures/167127.webp HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /mv?d=677854&t=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/viewer/viewer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/meta/item/677854.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/m2/144760.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/textures/144758.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/skin/491488.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/textures/249237.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:31:19] "GET /zam/textures/167127.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /api/realms/eu HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /api/account HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /api/version HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /api/roster?fast=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /api/gamedata HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:33:56] "GET /api/qr.png HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:02] "GET /api/roster HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:03] "GET /api/static/tmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:04] "GET /api/transmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:09] "GET /api/static/weapons HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:29] "GET /mv?d=472&t=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:29] "GET /zam/viewer/viewer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:29] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:29] "GET /zam/meta/item/472.json HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /mv?d=472&t=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/viewer/viewer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/meta/item/472.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/m2/147530.m2 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/m2/147530.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/textures/147533.webp HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/textures/147533.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/skin/491025.skin HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:30] "GET /zam/skin/491025.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/icon/163255 HTTP/1.1" 302 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36854 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36856 HTTP/1.1" 200 -
